Temperature (C)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
39.000	1.3381	469.22	0.0021312	13.291	13.417	59.544	76.181	127.77	623.88	0.18718	83.524	0.087366	0.0053766	29.423	0.033988	25.043	27.048	103.21	73.672	98.927	209.13	20.343	8.7036	0.021254
40.000	1.3694	467.46	0.0021392	13.415	13.544	59.942	76.382	128.44	616.96	0.20413	82.600	0.086925	0.0052621	30.165	0.033151	25.082	27.084	103.18	73.989	99.798	208.57	20.270	8.7450	0.021438
41.000	1.4013	465.68	0.0021474	13.539	13.672	60.340	76.585	129.12	610.03	0.22163	81.681	0.086486	0.0051481	30.924	0.032337	25.122	27.120	103.15	74.309	100.69	208.00	20.200	8.7872	0.021625
42.000	1.4337	463.89	0.0021557	13.664	13.800	60.738	76.789	129.82	603.08	0.23970	80.767	0.086048	0.0050345	31.701	0.031544	25.160	27.155	103.11	74.631	101.62	207.42	20.131	8.8301	0.021816
43.000	1.4667	462.08	0.0021641	13.789	13.929	61.137	76.994	130.54	596.12	0.25839	79.859	0.085612	0.0049214	32.497	0.030772	25.199	27.189	103.08	74.957	102.57	206.81	20.065	8.8737	0.022010
44.000	1.5002	460.25	0.0021727	13.915	14.059	61.537	77.202	131.29	589.13	0.27771	78.956	0.085178	0.0048087	33.312	0.030020	25.237	27.223	103.04	75.285	103.55	206.20	20.001	8.9181	0.022207
45.000	1.5343	458.40	0.0021815	14.042	14.190	61.937	77.411	132.05	582.13	0.29771	78.059	0.084745	0.0046966	34.146	0.029286	25.275	27.256	103.01	75.616	104.57	205.56	19.939	8.9633	0.022409
46.000	1.5690	456.54	0.0021904	14.169	14.321	62.338	77.621	132.83	575.10	0.31841	77.166	0.084314	0.0045849	35.000	0.028572	25.312	27.289	102.97	75.950	105.61	204.92	19.879	9.0094	0.022614
47.000	1.6042	454.65	0.0021995	14.297	14.452	62.739	77.834	133.64	568.06	0.33986	76.278	0.083883	0.0044737	35.874	0.027875	25.349	27.321	102.93	76.288	106.70	204.25	19.821	9.0563	0.022824
48.000	1.6400	452.75	0.0022087	14.425	14.585	63.141	78.048	134.47	561.00	0.36210	75.394	0.083455	0.0043631	36.771	0.027196	25.385	27.352	102.90	76.628	107.82	203.57	19.766	9.1042	0.023038
49.000	1.6763	450.82	0.0022182	14.554	14.718	63.544	78.264	135.34	553.91	0.38518	74.515	0.083028	0.0042529	37.689	0.026533	25.421	27.383	102.86	76.972	108.98	202.88	19.712	9.1531	0.023256
50.000	1.7133	448.87	0.0022278	14.683	14.851	63.947	78.483	136.22	546.80	0.40913	73.640	0.082602	0.0041433	38.630	0.025887	25.457	27.412	102.82	77.318	110.18	202.17	19.661	9.2029	0.023479
51.000	1.7509	446.90	0.0022377	14.813	14.986	64.351	78.703	137.14	539.66	0.43402	72.769	0.082177	0.0040342	39.594	0.025256	25.492	27.442	102.78	77.668	111.43	201.44	19.612	9.2539	0.023707
52.000	1.7890	444.90	0.0022477	14.944	15.121	64.757	78.925	138.09	532.51	0.45989	71.902	0.081754	0.0039257	40.583	0.024641	25.526	27.470	102.73	78.021	112.73	200.69	19.565	9.3060	0.023940
53.000	1.8278	442.88	0.0022579	15.075	15.257	65.162	79.150	139.08	525.32	0.48682	71.038	0.081332	0.0038177	41.598	0.024040	25.560	27.497	102.69	78.377	114.07	199.93	19.520	9.3592	0.024179
54.000	1.8672	440.83	0.0022684	15.207	15.394	65.569	79.377	140.10	518.11	0.51486	70.178	0.080911	0.0037103	42.638	0.023453	25.593	27.524	102.65	78.736	115.47	199.14	19.478	9.4137	0.024423
55.000	1.9072	438.76	0.0022791	15.340	15.532	65.977	79.607	141.16	510.87	0.54408	69.321	0.080491	0.0036035	43.706	0.022880	25.626	27.550	102.60	79.098	116.94	198.35	19.437	9.4694	0.024674
56.000	1.9478	436.66	0.0022901	15.474	15.670	66.386	79.839	142.27	503.61	0.57456	68.468	0.080072	0.0034973	44.802	0.022320	25.657	27.575	102.55	79.463	118.46	197.53	19.400	9.5266	0.024930
57.000	1.9891	434.54	0.0023013	15.608	15.810	66.796	80.073	143.42	496.31	0.60638	67.617	0.079654	0.0033916	45.928	0.021773	25.689	27.598	102.50	79.832	120.05	196.69	19.364	9.5852	0.025194
58.000	2.0310	432.38	0.0023128	15.743	15.950	67.207	80.311	144.61	488.98	0.63965	66.769	0.079238	0.0032866	47.084	0.021239	25.719	27.621	102.45	80.203	121.72	195.84	19.331	9.6452	0.025464
59.000	2.0735	430.19	0.0023245	15.878	16.091	67.620	80.551	145.86	481.61	0.67444	65.923	0.078822	0.0031822	48.272	0.020716	25.749	27.643	102.40	80.577	123.46	194.97	19.300	9.7069	0.025743
60.000	2.1167	427.97	0.0023366	16.015	16.233	68.034	80.794	147.17	474.22	0.71088	65.079	0.078407	0.0030785	49.493	0.020205	25.778	27.664	102.34	80.956	125.30	194.07	19.272	9.7703	0.026029
61.000	2.1606	425.72	0.0023490	16.152	16.376	68.449	81.041	148.53	466.78	0.74908	64.237	0.077993	0.0029754	50.749	0.019705	25.806	27.683	102.29	81.338	127.22	193.16	19.245	9.8354	0.026324
62.000	2.2052	423.43	0.0023617	16.291	16.520	68.866	81.291	149.97	459.31	0.78917	63.397	0.077579	0.0028730	52.041	0.019216	25.833	27.702	102.23	81.724	129.26	192.23	19.222	9.9024	0.026627
63.000	2.2504	421.11	0.0023747	16.430	16.666	69.285	81.545	151.47	451.80	0.83131	62.559	0.077167	0.0027712	53.371	0.018737	25.859	27.719	102.17	82.116	131.40	191.28	19.200	9.9714	0.026941
64.000	2.2963	418.74	0.0023881	16.570	16.812	69.705	81.802	153.06	444.25	0.87564	61.721	0.076755	0.0026702	54.740	0.018268	25.885	27.735	102.10	82.514	133.68	190.31	19.181	10.043	0.027265
65.000	2.3429	416.34	0.0024019	16.711	16.959	70.127	82.063	154.73	436.65	0.92234	60.884	0.076343	0.0025699	56.152	0.017809	25.909	27.749	102.03	82.919	136.09	189.32	19.163	10.116	0.027600
66.000	2.3903	413.89	0.0024161	16.853	17.108	70.551	82.329	156.49	429.00	0.97161	60.047	0.075932	0.0024703	57.607	0.017359	25.932	27.762	101.96	83.331	138.66	188.31	19.148	10.192	0.027947
67.000	2.4383	411.40	0.0024307	16.996	17.258	70.977	82.599	158.36	421.31	1.0237	59.210	0.075522	0.0023714	59.109	0.016918	25.954	27.773	101.89	83.753	141.40	187.28	19.134	10.270	0.028307
68.000	2.4871	408.86	0.0024458	17.141	17.409	71.405	82.874	160.34	413.56	1.0788	58.373	0.075112	0.0022734	60.659	0.016486	25.975	27.783	101.81	84.185	144.33	186.23	19.121	10.351	0.028681
69.000	2.5365	406.27	0.0024614	17.286	17.562	71.836	83.154	162.45	405.75	1.1372	57.536	0.074703	0.0021761	62.260	0.016062	25.994	27.791	101.73	84.629	147.48	185.15	19.109	10.435	0.029070
70.000	2.5868	403.62	0.0024776	17.433	17.715	72.270	83.441	164.69	397.89	1.1992	56.696	0.074294	0.0020797	63.916	0.015645	26.012	27.797	101.65	85.087	150.87	184.05	19.098	10.522	0.029476
71.000	2.6377	400.92	0.0024943	17.581	17.871	72.706	83.733	167.10	389.96	1.2651	55.856	0.073885	0.0019841	65.630	0.015237	26.028	27.801	101.56	85.559	154.52	182.93	19.088	10.612	0.029900
72.000	2.6895	398.16	0.0025115	17.730	18.028	73.145	84.033	169.68	381.97	1.3354	55.013	0.073477	0.0018893	67.405	0.014836	26.043	27.803	101.47	86.047	158.48	181.78	19.077	10.706	0.030344
73.000	2.7420	395.34	0.0025295	17.881	18.187	73.587	84.341	172.46	373.90	1.4105	54.167	0.073069	0.0017955	69.245	0.014441	26.056	27.803	101.37	86.553	162.78	180.60	19.067	10.804	0.030809
74.000	2.7952	392.44	0.0025482	18.033	18.347	74.033	84.657	175.46	365.75	1.4908	53.317	0.072662	0.0017025	71.155	0.014054	26.068	27.800	101.26	87.078	167.47	179.40	19.055	10.906	0.031298
75.000	2.8493	389.47	0.0025676	18.187	18.510	74.483	84.983	178.71	357.52	1.5770	52.463	0.072256	0.0016106	73.140	0.013672	26.077	27.795	101.15	87.624	172.59	178.18	19.043	11.013	0.031813
76.000	2.9042	386.42	0.0025878	18.343	18.674	74.936	85.320	182.26	349.20	1.6698	51.605	0.071851	0.0015196	75.205	0.013297	26.084	27.787	101.04	88.192	178.22	176.92	19.029	11.124	0.032358
77.000	2.9598	383.29	0.0026090	18.500	18.841	75.394	85.670	186.14	340.79	1.7698	50.740	0.071446	0.0014296	77.356	0.012927	26.089	27.776	100.91	88.783	184.42	175.64	19.013	11.241	0.032935
78.000	3.0163	380.06	0.0026312	18.659	19.009	75.857	86.034	190.41	332.27	1.8779	49.868	0.071044	0.0013407	79.601	0.012563	26.092	27.762	100.78	89.398	191.30	174.32	18.994	11.364	0.033549
79.000	3.0737	376.73	0.0026544	18.821	19.181	76.325	86.415	195.13	323.64	1.9953	48.989	0.070644	0.0012529	81.948	0.012203	26.091	27.745	100.65	90.040	198.96	172.97	18.973	11.494	0.034203
80.000	3.1319	373.29	0.0026789	18.985	19.355	76.799	86.814	200.39	314.89	2.1231	48.100	0.070246	0.0011663	84.406	0.011847	26.088	27.724	100.50	90.709	207.54	171.59	18.947	11.630	0.034905
81.000	3.1909	369.73	0.0027047	19.151	19.532	77.280	87.235	206.29	306.02	2.2627	47.200	0.069854	0.0010809	86.986	0.011496	26.082	27.699	100.34	91.408	217.23	170.18	18.917	11.775	0.035659
82.000	3.2509	366.03	0.0027320	19.320	19.712	77.768	87.680	212.96	297.01	2.4159	46.288	0.069467	0.00099672	89.701	0.011148	26.072	27.670	100.17	92.138	228.24	168.73	18.881	11.929	0.036473
83.000	3.3117	362.18	0.0027610	19.492	19.896	78.264	88.155	220.56	287.86	2.5847	45.361	0.069088	0.00091389	92.565	0.010803	26.057	27.635	99.995	92.903	240.86	167.24	18.838	12.093	0.037359
84.000	3.3734	358.17	0.0027920	19.668	20.083	78.769	88.663	229.33	278.54	2.7717	44.418	0.068720	0.00083246	95.597	0.010461	26.039	27.595	99.801	93.706	255.48	165.71	18.787	12.268	0.038326
85.000	3.4361	353.96	0.0028252	19.847	20.275	79.284	89.212	239.56	269.05	2.9800	43.455	0.068368	0.00075252	98.818	0.010120	26.015	27.549	99.592	94.550	272.62	164.14	18.727	12.457	0.039391
86.000	3.4997	349.54	0.0028609	20.031	20.472	79.811	89.807	251.67	259.37	3.2134	42.468	0.068039	0.00067417	102.25	0.0097795	25.986	27.495	99.365	95.442	292.98	162.53	18.654	12.662	0.040573
87.000	3.5643	344.86	0.0028997	20.220	20.675	80.353	90.460	266.25	249.49	3.4768	41.455	0.067741	0.00059752	105.94	0.0094392	25.950	27.434	99.118	96.388	317.57	160.87	18.566	12.884	0.041896
88.000	3.6299	339.90	0.0029421	20.414	20.885	80.910	91.182	284.17	239.37	3.7764	40.408	0.067490	0.00052270	109.92	0.0090976	25.906	27.363	98.846	97.399	347.88	159.15	18.460	13.128	0.043396
89.000	3.6965	334.58	0.0029888	20.615	21.102	81.487	91.991	306.76	229.00	4.1204	39.321	0.067308	0.00044986	114.24	0.0087531	25.853	27.280	98.546	98.487	386.15	157.38	18.331	13.398	0.045121
90.000	3.7641	328.83	0.0030411	20.825	21.329	82.089	92.909	336.15	218.34	4.5198	38.184	0.067233	0.00037921	119.00	0.0084037	25.789	27.184	98.210	99.670	436.00	155.53	18.172	13.701	0.047139
91.000	3.8328	322.55	0.0031003	21.044	21.568	82.720	93.971	376.05	207.34	4.9897	36.984	0.067324	0.00031098	124.28	0.0080465	25.710	27.070	97.830	100.98	503.59	153.60	17.975	14.046	0.049558
92.000	3.9027	315.58	0.0031688	21.278	21.823	83.392	95.230	433.37	195.94	5.5517	35.702	0.067689	0.00024551	130.25	0.0076773	25.614	26.935	97.391	102.44	600.40	151.55	17.726	14.448	0.052550
93.000	3.9737	307.65	0.0032505	21.529	22.099	84.119	96.771	522.83	184.04	6.2382	34.312	0.068522	0.00018322	137.18	0.0072896	25.492	26.769	96.874	104.14	750.40	149.36	17.405	14.933	0.056429
94.000	4.0459	298.29	0.0033524	21.808	22.406	84.929	98.754	681.85	171.52	7.1016	32.776	0.070220	0.00012477	145.53	0.0068715	25.333	26.558	96.238	106.18	1013.3	146.93	16.979	15.555	0.061838
95.000	4.1195	286.51	0.0034903	22.134	22.768	85.882	101.53	1040.4	158.09	8.2385	31.058	0.073791	7.1213e-05	156.31	0.0063976	25.110	26.273	95.402	108.80	1590.3	144.07	16.378	16.462	0.070437
96.000	4.1945	269.03	0.0037170	22.570	23.258	87.179	106.19	2518.7	143.16	9.8843	29.178	0.083992	2.4773e-05	172.78	0.0057877	24.744	25.814	94.103	112.69	3824.2	140.09	15.402	18.266	0.089487
