Temperature (C)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
77.000	2.1657	1079.4	0.00092643	33.644	33.887	151.47	79.152	152.79	288.59	0.89675	103.50	0.048023	0.0026916	134.41	0.0074399	43.784	45.732	185.30	80.083	129.17	119.39	20.968	15.063	0.013789
78.000	2.2090	1073.5	0.00093152	33.785	34.034	151.88	79.337	154.27	283.80	0.94332	102.07	0.047627	0.0025937	137.78	0.0072580	43.805	45.744	185.23	80.361	131.23	118.85	20.950	15.178	0.013883
79.000	2.2529	1067.5	0.00093676	33.927	34.183	152.29	79.528	155.83	278.98	0.99231	100.64	0.047228	0.0024966	141.25	0.0070797	43.826	45.755	185.15	80.643	133.41	118.29	20.933	15.296	0.013978
80.000	2.2975	1061.4	0.00094215	34.070	34.332	152.70	79.725	157.47	274.13	1.0439	99.210	0.046826	0.0024003	144.82	0.0069050	43.845	45.764	185.07	80.931	135.72	117.73	20.917	15.419	0.014076
81.000	2.3427	1055.2	0.00094771	34.214	34.483	153.11	79.929	159.22	269.25	1.0984	97.779	0.046421	0.0023047	148.51	0.0067338	43.864	45.771	184.98	81.224	138.19	117.15	20.903	15.546	0.014176
82.000	2.3886	1048.8	0.00095343	34.359	34.635	153.52	80.140	161.08	264.33	1.1559	96.348	0.046011	0.0022100	152.30	0.0065658	43.881	45.777	184.90	81.522	140.81	116.57	20.889	15.677	0.014278
83.000	2.4352	1042.4	0.00095933	34.505	34.788	153.94	80.359	163.05	259.37	1.2167	94.916	0.045598	0.0021162	156.23	0.0064010	43.896	45.781	184.80	81.827	143.62	115.97	20.877	15.814	0.014383
84.000	2.4824	1035.8	0.00096543	34.652	34.942	154.36	80.587	165.15	254.38	1.2812	93.481	0.045181	0.0020232	160.28	0.0062392	43.910	45.783	184.71	82.138	146.63	115.35	20.865	15.956	0.014490
85.000	2.5304	1029.1	0.00097173	34.801	35.098	154.78	80.823	167.40	249.36	1.3495	92.043	0.044759	0.0019311	164.46	0.0060804	43.922	45.783	184.61	82.456	149.86	114.73	20.853	16.104	0.014600
86.000	2.5790	1022.2	0.00097826	34.950	35.255	155.20	81.069	169.80	244.29	1.4221	90.602	0.044332	0.0018399	168.80	0.0059243	43.933	45.780	184.50	82.782	153.35	114.09	20.841	16.258	0.014713
87.000	2.6284	1015.2	0.00098502	35.101	35.414	155.62	81.325	172.39	239.19	1.4993	89.156	0.043900	0.0017497	173.28	0.0057710	43.942	45.776	184.39	83.116	157.11	113.44	20.830	16.418	0.014829
88.000	2.6784	1008.0	0.00099203	35.253	35.574	156.05	81.592	175.17	234.05	1.5817	87.704	0.043463	0.0016604	177.93	0.0056202	43.949	45.769	184.28	83.458	161.20	112.78	20.817	16.586	0.014948
89.000	2.7293	1000.7	0.00099931	35.407	35.736	156.48	81.871	178.18	228.87	1.6696	86.245	0.043019	0.0015721	182.75	0.0054718	43.954	45.760	184.16	83.810	165.64	112.10	20.804	16.761	0.015071
90.000	2.7808	993.15	0.0010069	35.562	35.900	156.92	82.164	181.44	223.64	1.7636	84.779	0.042570	0.0014849	187.77	0.0053258	43.957	45.748	184.03	84.173	170.50	111.41	20.790	16.945	0.015198
91.000	2.8331	985.42	0.0010148	35.718	36.066	157.35	82.470	185.00	218.38	1.8644	83.304	0.042113	0.0013987	192.98	0.0051819	43.958	45.733	183.90	84.546	175.82	110.71	20.774	17.138	0.015329
92.000	2.8862	977.48	0.0010230	35.877	36.234	157.80	82.792	188.88	213.08	1.9728	81.819	0.041649	0.0013136	198.41	0.0050400	43.956	45.714	183.76	84.932	181.69	109.99	20.756	17.341	0.015465
93.000	2.9400	969.31	0.0010317	36.037	36.404	158.24	83.130	193.14	207.73	2.0894	80.322	0.041177	0.0012297	204.08	0.0049000	43.951	45.693	183.61	85.331	188.19	109.26	20.734	17.555	0.015606
94.000	2.9947	960.89	0.0010407	36.200	36.577	158.70	83.486	197.84	202.34	2.2154	78.812	0.040697	0.0011469	210.00	0.0047618	43.943	45.667	183.46	85.745	195.44	108.51	20.709	17.781	0.015752
95.000	3.0501	952.20	0.0010502	36.364	36.752	159.15	83.862	203.06	196.91	2.3518	77.286	0.040207	0.0010654	216.21	0.0046252	43.932	45.638	183.29	86.176	203.55	107.75	20.679	18.020	0.015905
96.000	3.1064	943.23	0.0010602	36.531	36.929	159.62	84.259	208.89	191.43	2.4999	75.743	0.039706	0.00098519	222.72	0.0044900	43.918	45.604	183.12	86.625	212.71	106.98	20.643	18.274	0.016065
97.000	3.1634	933.93	0.0010707	36.701	37.110	160.09	84.680	215.46	185.90	2.6614	74.181	0.039195	0.00090634	229.57	0.0043560	43.900	45.566	182.93	87.094	223.12	106.19	20.600	18.545	0.016233
98.000	3.2214	924.29	0.0010819	36.873	37.294	160.56	85.127	222.91	180.32	2.8382	72.597	0.038671	0.00082890	236.80	0.0042230	43.877	45.522	182.73	87.585	235.06	105.38	20.548	18.835	0.016409
99.000	3.2802	914.25	0.0010938	37.049	37.482	161.05	85.603	231.46	174.68	3.0324	70.988	0.038134	0.00075296	244.45	0.0040908	43.849	45.472	182.52	88.103	248.89	104.56	20.485	19.146	0.016596
100.00	3.3399	903.78	0.0011065	37.228	37.674	161.54	86.111	241.38	168.99	3.2470	69.350	0.037581	0.00067861	252.58	0.0039592	43.816	45.415	182.29	88.650	265.09	103.73	20.410	19.482	0.016793
