Temperature (C)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
4.0000	0.33766	1281.4	0.00078037	20.930	20.957	104.02	90.207	137.97	603.27	-0.15095	253.29	0.090246	0.010869	16.560	0.060385	38.826	40.907	176.00	78.824	93.442	146.79	31.515	10.874	0.011865
5.0000	0.34966	1278.1	0.00078243	21.067	21.095	104.51	90.336	138.27	598.68	-0.14607	250.11	0.089806	0.010730	17.131	0.058374	38.882	40.965	175.95	79.125	93.930	146.74	31.174	10.911	0.011954
6.0000	0.36198	1274.7	0.00078451	21.205	21.234	105.01	90.465	138.57	594.08	-0.14108	246.97	0.089367	0.010592	17.717	0.056443	38.939	41.023	175.90	79.428	94.425	146.68	30.840	10.948	0.012043
7.0000	0.37463	1271.3	0.00078661	21.343	21.373	105.50	90.596	138.88	589.48	-0.13598	243.88	0.088929	0.010454	18.319	0.054587	38.995	41.081	175.85	79.732	94.925	146.62	30.512	10.986	0.012132
8.0000	0.38761	1267.9	0.00078873	21.481	21.512	105.99	90.726	139.19	584.89	-0.13076	240.83	0.088491	0.010316	18.938	0.052804	39.051	41.139	175.80	80.036	95.433	146.55	30.191	11.023	0.012221
9.0000	0.40094	1264.4	0.00079088	21.619	21.652	106.49	90.857	139.50	580.29	-0.12543	237.83	0.088054	0.010178	19.573	0.051090	39.106	41.196	175.76	80.342	95.947	146.47	29.877	11.061	0.012312
10.000	0.41461	1261.0	0.00079305	21.758	21.792	106.98	90.989	139.82	575.69	-0.11998	234.87	0.087618	0.010041	20.226	0.049442	39.162	41.253	175.71	80.648	96.467	146.38	29.569	11.099	0.012402
11.000	0.42863	1257.5	0.00079524	21.897	21.932	107.47	91.122	140.15	571.09	-0.11440	231.95	0.087182	0.0099047	20.896	0.047857	39.217	41.310	175.67	80.956	96.995	146.29	29.267	11.137	0.012493
12.000	0.44301	1254.0	0.00079745	22.036	22.072	107.96	91.255	140.48	566.49	-0.10869	229.07	0.086747	0.0097684	21.584	0.046332	39.272	41.367	175.62	81.264	97.530	146.19	28.971	11.175	0.012584
13.000	0.45776	1250.5	0.00079969	22.176	22.213	108.45	91.388	140.81	561.89	-0.10285	226.22	0.086312	0.0096325	22.290	0.044864	39.328	41.423	175.58	81.574	98.072	146.09	28.682	11.214	0.012676
14.000	0.47288	1246.9	0.00080196	22.316	22.355	108.93	91.522	141.16	557.28	-0.096867	223.42	0.085878	0.0094969	23.015	0.043451	39.382	41.479	175.54	81.885	98.623	145.97	28.398	11.252	0.012769
15.000	0.48837	1243.4	0.00080425	22.456	22.496	109.42	91.657	141.50	552.68	-0.090742	220.66	0.085444	0.0093617	23.758	0.042090	39.437	41.534	175.49	82.196	99.181	145.85	28.120	11.291	0.012862
