Temperature (C)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
0.0000	0.49798	1281.5	0.00078033	17.260	17.294	86.468	58.029	101.10	659.88	-0.17497	215.98	0.094526	0.011796	21.229	0.047105	32.995	35.024	151.38	49.485	63.897	163.31	30.893	11.363	0.0093334
1.0000	0.51439	1278.1	0.00078240	17.360	17.395	86.835	58.087	101.34	655.17	-0.16917	213.64	0.094070	0.011644	21.907	0.045647	33.025	35.055	151.25	49.679	64.268	163.27	30.600	11.406	0.0093967
2.0000	0.53120	1274.7	0.00078450	17.461	17.497	87.201	58.145	101.58	650.46	-0.16326	211.32	0.093613	0.011493	22.602	0.044244	33.055	35.087	151.13	49.874	64.645	163.22	30.312	11.449	0.0094604
3.0000	0.54842	1271.3	0.00078663	17.562	17.599	87.567	58.204	101.83	645.75	-0.15722	209.03	0.093157	0.011342	23.314	0.042893	33.084	35.118	151.01	50.070	65.029	163.17	30.028	11.491	0.0095245
4.0000	0.56605	1267.8	0.00078877	17.662	17.701	87.932	58.264	102.09	641.04	-0.15106	206.77	0.092701	0.011191	24.044	0.041590	33.113	35.149	150.89	50.267	65.418	163.12	29.750	11.535	0.0095891
5.0000	0.58411	1264.3	0.00079094	17.764	17.804	88.297	58.325	102.34	636.32	-0.14477	204.53	0.092244	0.011041	24.792	0.040335	33.142	35.179	150.77	50.466	65.814	163.06	29.476	11.578	0.0096541
6.0000	0.60259	1260.8	0.00079313	17.865	17.906	88.661	58.386	102.61	631.60	-0.13834	202.32	0.091787	0.010891	25.559	0.039125	33.171	35.210	150.65	50.665	66.217	162.99	29.207	11.621	0.0097195
7.0000	0.62151	1257.3	0.00079534	17.967	18.009	89.025	58.449	102.87	626.87	-0.13177	200.13	0.091331	0.010741	26.345	0.037958	33.200	35.239	150.53	50.865	66.626	162.91	28.943	11.665	0.0097854
8.0000	0.64087	1253.8	0.00079758	18.068	18.113	89.388	58.513	103.14	622.14	-0.12507	197.97	0.090874	0.010592	27.150	0.036833	33.228	35.269	150.41	51.066	67.042	162.83	28.684	11.709	0.0098518
9.0000	0.66068	1250.3	0.00079984	18.170	18.216	89.751	58.578	103.42	617.41	-0.11821	195.83	0.090416	0.010443	27.975	0.035747	33.256	35.298	150.29	51.268	67.465	162.74	28.428	11.753	0.0099187
10.000	0.68094	1246.7	0.00080213	18.273	18.320	90.113	58.643	103.70	612.68	-0.11121	193.71	0.089959	0.010294	28.820	0.034699	33.284	35.327	150.18	51.471	67.896	162.65	28.178	11.798	0.0099860
11.000	0.70167	1243.1	0.00080444	18.375	18.424	90.475	58.710	103.99	607.94	-0.10404	191.62	0.089501	0.010146	29.685	0.033687	33.312	35.356	150.06	51.676	68.334	162.55	27.931	11.843	0.010054
12.000	0.72286	1239.5	0.00080678	18.478	18.528	90.836	58.777	104.28	603.20	-0.096718	189.55	0.089043	0.0099986	30.572	0.032710	33.339	35.384	149.95	51.881	68.781	162.44	27.689	11.888	0.010122
13.000	0.74453	1235.9	0.00080914	18.581	18.633	91.197	58.846	104.58	598.45	-0.089227	187.49	0.088585	0.0098512	31.480	0.031767	33.366	35.412	149.83	52.088	69.235	162.32	27.451	11.934	0.010191
14.000	0.76667	1232.2	0.00081154	18.684	18.738	91.558	58.915	104.88	593.70	-0.081563	185.46	0.088126	0.0097042	32.410	0.030855	33.393	35.439	149.72	52.295	69.697	162.20	27.218	11.979	0.010260
15.000	0.78931	1228.6	0.00081396	18.788	18.843	91.918	58.985	105.19	588.94	-0.073720	183.45	0.087668	0.0095576	33.362	0.029974	33.420	35.466	149.61	52.504	70.169	162.07	26.988	12.026	0.010330
16.000	0.81243	1224.9	0.00081641	18.891	18.949	92.278	59.056	105.51	584.18	-0.065693	181.46	0.087208	0.0094114	34.337	0.029123	33.447	35.493	149.49	52.714	70.649	161.93	26.762	12.072	0.010401
17.000	0.83606	1221.2	0.00081889	18.995	19.054	92.638	59.128	105.83	579.41	-0.057474	179.49	0.086748	0.0092656	35.336	0.028300	33.473	35.519	149.38	52.924	71.138	161.79	26.540	12.119	0.010472
18.000	0.86019	1217.4	0.00082140	19.100	19.161	92.997	59.201	106.16	574.64	-0.049057	177.54	0.086288	0.0091202	36.358	0.027504	33.499	35.545	149.27	53.136	71.637	161.64	26.322	12.166	0.010543
19.000	0.88484	1213.7	0.00082394	19.204	19.267	93.356	59.275	106.50	569.86	-0.040434	175.61	0.085827	0.0089752	37.405	0.026734	33.525	35.570	149.16	53.350	72.146	161.48	26.108	12.214	0.010616
20.000	0.91001	1209.9	0.00082651	19.309	19.374	93.715	59.350	106.84	565.07	-0.031599	173.70	0.085366	0.0088306	38.477	0.025989	33.550	35.595	149.05	53.564	72.666	161.32	25.897	12.262	0.010688
21.000	0.93571	1206.1	0.00082911	19.414	19.481	94.073	59.426	107.19	560.28	-0.022543	171.80	0.084904	0.0086864	39.575	0.025269	33.575	35.620	148.94	53.779	73.196	161.14	25.690	12.311	0.010762
22.000	0.96194	1202.3	0.00083175	19.519	19.588	94.431	59.502	107.55	555.48	-0.013257	169.92	0.084442	0.0085427	40.698	0.024571	33.600	35.644	148.83	53.996	73.737	160.96	25.487	12.360	0.010836
23.000	0.98871	1198.4	0.00083442	19.625	19.696	94.789	59.580	107.92	550.68	-0.0037331	168.06	0.083979	0.0083993	41.849	0.023896	33.625	35.668	148.72	54.214	74.289	160.78	25.287	12.410	0.010911
24.000	1.0160	1194.6	0.00083713	19.731	19.804	95.147	59.658	108.29	545.87	0.0060382	166.21	0.083515	0.0082564	43.027	0.023241	33.649	35.691	148.61	54.433	74.854	160.58	25.091	12.460	0.010986
25.000	1.0439	1190.7	0.00083987	19.837	19.913	95.504	59.737	108.68	541.05	0.016067	164.39	0.083050	0.0081140	44.232	0.022608	33.673	35.714	148.50	54.653	75.431	160.38	24.898	12.511	0.011062
26.000	1.0723	1186.7	0.00084265	19.943	20.021	95.862	59.818	109.07	536.22	0.026363	162.57	0.082585	0.0079720	45.467	0.021994	33.697	35.736	148.39	54.875	76.021	160.17	24.708	12.562	0.011139
27.000	1.1014	1182.8	0.00084547	20.050	20.131	96.219	59.899	109.47	531.39	0.036938	160.78	0.082119	0.0078304	46.730	0.021399	33.720	35.758	148.28	55.097	76.625	159.95	24.521	12.614	0.011216
28.000	1.1309	1178.8	0.00084833	20.157	20.240	96.576	59.981	109.88	526.54	0.047802	158.99	0.081652	0.0076893	48.024	0.020823	33.743	35.779	148.17	55.321	77.243	159.72	24.338	12.667	0.011294
29.000	1.1611	1174.8	0.00085123	20.265	20.350	96.933	60.064	110.30	521.69	0.058969	157.23	0.081185	0.0075487	49.349	0.020264	33.765	35.800	148.07	55.547	77.875	159.49	24.158	12.720	0.011373
30.000	1.1919	1170.7	0.00085416	20.372	20.460	97.290	60.148	110.74	516.83	0.070450	155.47	0.080716	0.0074086	50.705	0.019722	33.788	35.820	147.96	55.774	78.523	159.25	23.981	12.774	0.011453
31.000	1.2232	1166.7	0.00085714	20.480	20.571	97.647	60.233	111.18	511.96	0.082260	153.74	0.080246	0.0072689	52.093	0.019196	33.810	35.840	147.85	56.002	79.187	159.00	23.807	12.828	0.011534
32.000	1.2552	1162.6	0.00086017	20.589	20.682	98.004	60.318	111.63	507.08	0.094412	152.01	0.079775	0.0071297	53.515	0.018686	33.831	35.859	147.74	56.231	79.867	158.74	23.636	12.884	0.011615
33.000	1.2878	1158.4	0.00086324	20.698	20.794	98.361	60.405	112.10	502.19	0.10692	150.30	0.079304	0.0069910	54.971	0.018191	33.852	35.878	147.63	56.462	80.565	158.47	23.468	12.940	0.011697
34.000	1.3210	1154.3	0.00086635	20.807	20.906	98.718	60.493	112.58	497.28	0.11981	148.60	0.078831	0.0068528	56.461	0.017711	33.873	35.896	147.52	56.695	81.282	158.20	23.303	12.997	0.011781
35.000	1.3548	1150.1	0.00086952	20.916	21.018	99.075	60.582	113.08	492.37	0.13308	146.92	0.078357	0.0067151	57.988	0.017245	33.893	35.914	147.41	56.928	82.018	157.91	23.141	13.055	0.011865
36.000	1.3892	1145.8	0.00087273	21.026	21.131	99.432	60.672	113.58	487.44	0.14676	145.25	0.077881	0.0065779	59.551	0.016792	33.913	35.930	147.30	57.164	82.774	157.62	22.982	13.114	0.011950
37.000	1.4243	1141.6	0.00087599	21.136	21.244	99.789	60.763	114.11	482.51	0.16087	143.59	0.077405	0.0064412	61.152	0.016353	33.933	35.947	147.19	57.401	83.551	157.32	22.825	13.173	0.012036
38.000	1.4601	1137.3	0.00087931	21.247	21.358	100.15	60.854	114.65	477.55	0.17543	141.94	0.076927	0.0063051	62.792	0.015926	33.952	35.962	147.08	57.639	84.350	157.01	22.671	13.234	0.012123
39.000	1.4965	1132.9	0.00088268	21.358	21.472	100.50	60.947	115.20	472.59	0.19046	140.30	0.076447	0.0061695	64.472	0.015511	33.970	35.977	146.97	57.880	85.173	156.69	22.520	13.296	0.012211
40.000	1.5336	1128.5	0.00088611	21.469	21.586	100.86	61.041	115.77	467.61	0.20598	138.67	0.075966	0.0060344	66.193	0.015107	33.989	35.992	146.86	58.122	86.021	156.36	22.371	13.359	0.012300
41.000	1.5713	1124.1	0.00088959	21.581	21.702	101.22	61.136	116.37	462.62	0.22202	137.06	0.075484	0.0058999	67.956	0.014715	34.006	36.006	146.75	58.365	86.894	156.02	22.225	13.423	0.012390
42.000	1.6097	1119.6	0.00089314	21.693	21.817	101.58	61.233	116.98	457.62	0.23860	135.46	0.075000	0.0057660	69.762	0.014334	34.023	36.019	146.64	58.611	87.796	155.68	22.081	13.488	0.012481
43.000	1.6489	1115.1	0.00089674	21.805	21.933	101.94	61.330	117.61	452.59	0.25575	133.86	0.074514	0.0056327	71.614	0.013964	34.040	36.031	146.53	58.858	88.726	155.32	21.940	13.554	0.012574
44.000	1.6887	1110.6	0.00090042	21.919	22.050	102.29	61.428	118.26	447.56	0.27350	132.28	0.074026	0.0054999	73.511	0.013603	34.056	36.042	146.41	59.107	89.686	154.96	21.801	13.622	0.012668
45.000	1.7292	1106.0	0.00090416	22.032	22.167	102.65	61.528	118.94	442.50	0.29188	130.70	0.073536	0.0053677	75.457	0.013253	34.072	36.053	146.30	59.359	90.680	154.58	21.664	13.691	0.012763
46.000	1.7704	1101.4	0.00090797	22.146	22.285	103.01	61.629	119.64	437.43	0.31092	129.14	0.073045	0.0052362	77.451	0.012911	34.087	36.063	146.18	59.612	91.707	154.20	21.530	13.762	0.012859
47.000	1.8124	1096.7	0.00091185	22.261	22.403	103.37	61.731	120.36	432.34	0.33066	127.58	0.072551	0.0051052	79.496	0.012579	34.101	36.072	146.07	59.867	92.771	153.80	21.397	13.834	0.012957
48.000	1.8551	1091.9	0.00091580	22.376	22.522	103.73	61.835	121.11	427.24	0.35114	126.03	0.072055	0.0049749	81.593	0.012256	34.115	36.081	145.95	60.125	93.874	153.40	21.267	13.907	0.013056
49.000	1.8985	1087.1	0.00091984	22.491	22.642	104.09	61.939	121.90	422.11	0.37240	124.49	0.071557	0.0048452	83.745	0.011941	34.128	36.088	145.83	60.385	95.018	152.98	21.139	13.983	0.013157
50.000	1.9427	1082.3	0.00092396	22.607	22.762	104.46	62.045	122.71	416.97	0.39449	122.96	0.071057	0.0047162	85.952	0.011634	34.140	36.095	145.71	60.647	96.206	152.56	21.014	14.060	0.013259
51.000	1.9876	1077.4	0.00092816	22.724	22.883	104.82	62.153	123.55	411.80	0.41744	121.44	0.070554	0.0045878	88.217	0.011336	34.152	36.100	145.59	60.912	97.440	152.12	20.890	14.139	0.013363
52.000	2.0333	1072.4	0.00093245	22.841	23.005	105.18	62.262	124.44	406.62	0.44131	119.92	0.070048	0.0044602	90.542	0.011045	34.163	36.105	145.47	61.179	98.725	151.68	20.768	14.219	0.013468
53.000	2.0798	1067.4	0.00093683	22.958	23.127	105.55	62.372	125.35	401.41	0.46616	118.41	0.069540	0.0043332	92.929	0.010761	34.174	36.109	145.35	61.449	100.06	151.22	20.647	14.302	0.013576
54.000	2.1270	1062.3	0.00094131	23.077	23.250	105.91	62.485	126.31	396.18	0.49204	116.90	0.069028	0.0042069	95.381	0.010484	34.183	36.112	145.22	61.722	101.46	150.76	20.529	14.387	0.013685
55.000	2.1751	1057.2	0.00094590	23.196	23.374	106.28	62.598	127.32	390.93	0.51902	115.41	0.068514	0.0040813	97.899	0.010215	34.192	36.113	145.10	61.998	102.91	150.28	20.412	14.474	0.013796
56.000	2.2239	1052.0	0.00095058	23.315	23.498	106.64	62.714	128.36	385.65	0.54716	113.91	0.067996	0.0039565	100.49	0.0099515	34.200	36.114	144.97	62.276	104.44	149.79	20.297	14.564	0.013909
57.000	2.2736	1046.7	0.00095538	23.436	23.623	107.01	62.831	129.46	380.36	0.57654	112.43	0.067475	0.0038324	103.15	0.0096949	34.207	36.113	144.84	62.558	106.03	149.29	20.184	14.656	0.014025
58.000	2.3240	1041.3	0.00096030	23.557	23.750	107.38	62.950	130.61	375.03	0.60725	110.94	0.066951	0.0037091	105.88	0.0094444	34.214	36.112	144.71	62.843	107.70	148.78	20.072	14.750	0.014142
59.000	2.3753	1035.9	0.00096534	23.678	23.877	107.75	63.071	131.82	369.68	0.63935	109.47	0.066422	0.0035866	108.70	0.0092000	34.219	36.109	144.58	63.132	109.45	148.25	19.962	14.848	0.014262
60.000	2.4275	1030.4	0.00097051	23.801	24.005	108.12	63.194	133.09	364.31	0.67296	107.99	0.065890	0.0034649	111.59	0.0089613	34.224	36.105	144.44	63.424	111.30	147.72	19.852	14.948	0.014384
61.000	2.4805	1024.8	0.00097582	23.924	24.133	108.49	63.319	134.43	358.90	0.70817	106.52	0.065353	0.0033440	114.57	0.0087281	34.227	36.099	144.30	63.720	113.24	147.17	19.744	15.052	0.014509
62.000	2.5343	1019.1	0.00098127	24.048	24.263	108.87	63.446	135.84	353.47	0.74509	105.05	0.064813	0.0032240	117.64	0.0085004	34.229	36.092	144.16	64.020	115.28	146.61	19.637	15.159	0.014637
63.000	2.5890	1013.3	0.00098687	24.173	24.394	109.24	63.576	137.34	348.01	0.78385	103.59	0.064267	0.0031049	120.81	0.0082778	34.231	36.084	144.02	64.325	117.45	146.04	19.531	15.269	0.014767
64.000	2.6446	1007.4	0.00099263	24.299	24.526	109.62	63.709	138.91	342.51	0.82459	102.12	0.063716	0.0029866	124.07	0.0080602	34.231	36.074	143.87	64.634	119.74	145.45	19.426	15.383	0.014901
65.000	2.7011	1001.4	0.00099857	24.426	24.659	110.00	63.844	140.59	336.99	0.86745	100.66	0.063160	0.0028692	127.43	0.0078475	34.230	36.063	143.72	64.948	122.16	144.85	19.322	15.501	0.015038
66.000	2.7585	995.34	0.0010047	24.554	24.793	110.38	63.981	142.37	331.43	0.91259	99.198	0.062599	0.0027528	130.90	0.0076393	34.227	36.049	143.57	65.267	124.74	144.24	19.218	15.623	0.015178
67.000	2.8168	989.13	0.0010110	24.683	24.929	110.77	64.122	144.26	325.84	0.96020	97.735	0.062031	0.0026374	134.49	0.0074357	34.224	36.035	143.42	65.591	127.49	143.62	19.115	15.750	0.015322
68.000	2.8761	982.80	0.0010175	24.813	25.066	111.15	64.267	146.27	320.21	1.0105	96.272	0.061458	0.0025229	138.19	0.0072363	34.218	36.018	143.26	65.921	130.43	142.98	19.011	15.882	0.015469
69.000	2.9363	976.34	0.0010242	24.944	25.204	111.54	64.414	148.43	314.54	1.0636	94.807	0.060877	0.0024095	142.02	0.0070410	34.212	35.999	143.09	66.257	133.57	142.33	18.908	16.019	0.015621
70.000	2.9974	969.74	0.0010312	25.076	25.343	111.93	64.566	150.75	308.84	1.1199	93.339	0.060289	0.0022971	145.99	0.0068497	34.203	35.979	142.93	66.600	136.94	141.66	18.805	16.162	0.015777
71.000	3.0595	962.99	0.0010384	25.210	25.485	112.33	64.722	153.23	303.09	1.1797	91.868	0.059693	0.0021859	150.10	0.0066622	34.193	35.956	142.75	66.950	140.57	140.98	18.702	16.310	0.015938
72.000	3.1225	956.10	0.0010459	25.345	25.627	112.73	64.882	155.91	297.29	1.2431	90.393	0.059090	0.0020757	154.36	0.0064783	34.182	35.931	142.58	67.307	144.50	140.29	18.598	16.465	0.016104
73.000	3.1866	949.03	0.0010537	25.481	25.772	113.13	65.048	158.81	291.45	1.3107	88.912	0.058477	0.0019668	158.78	0.0062979	34.168	35.903	142.40	67.673	148.75	139.58	18.493	16.628	0.016276
74.000	3.2516	941.79	0.0010618	25.620	25.918	113.53	65.219	161.96	285.55	1.3828	87.424	0.057854	0.0018590	163.38	0.0061208	34.152	35.873	142.21	68.047	153.37	138.85	18.386	16.797	0.016453
75.000	3.3177	934.36	0.0010703	25.759	26.066	113.94	65.396	165.39	279.60	1.4599	85.928	0.057221	0.0017525	168.16	0.0059468	34.134	35.840	142.01	68.431	158.42	138.11	18.278	16.975	0.016637
76.000	3.3848	926.72	0.0010791	25.901	26.217	114.35	65.580	169.15	273.58	1.5424	84.423	0.056577	0.0016473	173.14	0.0057758	34.114	35.804	141.81	68.825	163.97	137.35	18.169	17.163	0.016827
77.000	3.4529	918.86	0.0010883	26.044	26.369	114.77	65.772	173.28	267.50	1.6311	82.907	0.055920	0.0015435	178.33	0.0056075	34.091	35.765	141.61	69.231	170.08	136.58	18.056	17.360	0.017025
78.000	3.5221	910.76	0.0010980	26.190	26.525	115.20	65.973	177.85	261.35	1.7267	81.377	0.055250	0.0014411	183.76	0.0054419	34.065	35.723	141.39	69.649	176.85	135.79	17.941	17.568	0.017232
79.000	3.5924	902.39	0.0011082	26.338	26.682	115.63	66.184	182.93	255.11	1.8300	79.832	0.054566	0.0013401	189.44	0.0052786	34.037	35.676	141.17	70.080	184.41	134.98	17.822	17.788	0.017447
80.000	3.6638	893.74	0.0011189	26.489	26.843	116.06	66.406	188.62	248.78	1.9420	78.270	0.053865	0.0012408	195.40	0.0051176	34.005	35.626	140.93	70.527	192.89	134.15	17.698	18.021	0.017673
81.000	3.7363	884.76	0.0011302	26.642	27.007	116.51	66.643	195.03	242.35	2.0639	76.687	0.053146	0.0011430	201.67	0.0049586	33.969	35.571	140.69	70.991	202.48	133.31	17.570	18.270	0.017909
82.000	3.8099	875.43	0.0011423	26.798	27.174	116.96	66.896	202.34	235.80	2.1972	75.080	0.052407	0.0010470	208.28	0.0048013	33.929	35.511	140.43	71.473	213.42	132.44	17.435	18.535	0.018158
83.000	3.8847	865.70	0.0011551	26.958	27.346	117.42	67.168	210.72	229.13	2.3435	73.446	0.051646	0.00095283	215.26	0.0046455	33.885	35.445	140.16	71.977	226.03	131.55	17.292	18.819	0.018421
84.000	3.9606	855.52	0.0011689	27.121	27.522	117.89	67.464	220.46	222.31	2.5050	71.779	0.050859	0.00086057	222.67	0.0044910	33.836	35.374	139.88	72.505	240.71	130.64	17.141	19.125	0.018701
85.000	4.0377	844.83	0.0011837	27.289	27.702	118.37	67.788	231.91	215.33	2.6843	70.075	0.050044	0.00077037	230.56	0.0043373	33.781	35.295	139.57	73.061	258.03	129.71	16.978	19.456	0.018998
86.000	4.1161	833.55	0.0011997	27.462	27.889	118.87	68.147	245.59	208.16	2.8846	68.325	0.049196	0.00068239	239.00	0.0041840	33.719	35.208	139.25	73.649	278.78	128.76	16.803	19.817	0.019317
87.000	4.1957	821.59	0.0012172	27.640	28.082	119.39	68.551	262.22	200.78	3.1101	66.523	0.048309	0.00059678	248.09	0.0040307	33.650	35.112	138.91	74.274	304.10	127.78	16.611	20.212	0.019660
88.000	4.2766	808.81	0.0012364	27.826	28.283	119.92	69.010	282.89	193.15	3.3661	64.656	0.047377	0.00051376	257.94	0.0038768	33.572	35.005	138.53	74.945	335.70	126.77	16.400	20.649	0.020034
89.000	4.3588	795.06	0.0012578	28.019	28.493	120.48	69.541	309.28	185.25	3.6598	62.710	0.046390	0.00043357	268.72	0.0037214	33.482	34.885	138.12	75.670	376.24	125.72	16.164	21.137	0.020444
90.000	4.4423	780.11	0.0012819	28.222	28.715	121.06	70.168	344.23	177.01	4.0006	60.666	0.045337	0.00035653	280.63	0.0035635	33.380	34.749	137.68	76.462	430.17	124.64	15.897	21.689	0.020900
91.000	4.5272	763.63	0.0013095	28.438	28.951	121.68	70.923	392.77	168.39	4.4023	58.496	0.044200	0.00028302	294.00	0.0034014	33.260	34.592	137.17	77.340	505.38	123.52	15.588	22.326	0.021415
92.000	4.6136	745.11	0.0013421	28.671	29.206	122.36	71.858	464.95	159.32	4.8847	56.160	0.042953	0.00021356	309.33	0.0032328	33.118	34.407	136.60	78.333	617.57	122.34	15.224	23.079	0.022011
93.000	4.7015	723.72	0.0013817	28.927	29.489	123.10	73.058	584.03	149.69	5.4792	53.588	0.041552	0.00014891	327.48	0.0030536	32.942	34.183	135.92	79.486	802.67	121.07	14.780	24.003	0.022726
94.000	4.7910	697.78	0.0014331	29.220	29.814	123.96	74.681	818.89	139.36	6.2404	50.645	0.039912	9.0188e-05	350.19	0.0028556	32.714	33.897	135.08	80.883	1165.1	119.67	14.210	25.209	0.023635
95.000	4.8824	662.89	0.0015085	29.589	30.225	125.05	77.111	1496.9	128.03	7.2856	47.014	0.037830	3.9478e-05	382.04	0.0026175	32.382	33.487	133.91	82.716	2186.4	117.96	13.400	27.001	0.024942
96.000	4.9761	590.18	0.0016944	30.283	31.012	127.15	82.415	14235.	114.61	9.1639	40.442	0.033879	2.5347e-06	453.65	0.0022043	31.616	32.564	131.35	85.735	19531.	114.66	11.695	31.499	0.028054
